x,y
0., 0.
0.1206078064828249, 0.04707976453963177
0.24786689713931984, 0.09489641860174716
0.37573354927902136, 0.1391319825674637
0.5043867891356226, 0.17799061318931284
0.6334741079005304, 0.2096977456186786
0.7616520861313179, 0.23268216766981872
0.8857990315862705, 0.24598833727686745
1.0000000000000033, 0.25
1.1367669565156282, 0.24425300064634844
1.2730571227136624, 0.2273541588676681
1.4080322776390202, 0.2003841672758082
1.5411674417980907, 0.16498379762363174
1.6723199781570823, 0.12307247678065686
1.801684373393454, 0.07662490080118746
1.9296893397109696, 0.027554833772474033
2.056884688957488, -0.022308851112385644
2.1838313729225884, -0.0711913400947641
2.3109783179913848, -0.11732184442533095
2.438485728374528, -0.15889735899703264
2.56592569050731, -0.19410323874304078
2.691742893387671, -0.22126084556083808
2.8122693372579364, -0.23920877394038728
2.919908967609206, -0.24802419233832235
3.0000000000000084, -0.25
3.136308657603699, -0.24429130488949713
3.2721421225891945, -0.22750336011608352
3.4062110828220757, -0.2008109864125663
3.5375497866944787, -0.16604849429328672
3.665138172679073, -0.12551946073166909
3.7874172011347156, -0.08193826460242379
3.901298990903938, -0.0386047029932516
4., 0.
0., 0.13333333333333333
0., 0.26666666666666666
0., 0.4
0., 0.5333333333333333
0., 0.6666666666666666
0., 0.8
0., 0.9333333333333333
0., 1.0666666666666667
0., 1.2
0., 1.3333333333333333
0., 1.4666666666666666
0., 1.6
0., 1.7333333333333334
0., 1.8666666666666667
0., 2.
0.10382559144141296, 2.037941240336364
0.16028980592585648, 2.052831388408202
0.2500194908442284, 2.062499999531326
0.3563453260070814, 2.0490591239450047
0.4839746198505288, 2.0062825235377844
0.6029124649973548, 1.9623443334587638
0.6598247045183029, 1.9472664221026252
0.7500000000000031, 1.9375
0.8615796150806517, 1.9522406903308023
0.9887257104518683, 1.9955762987670338
1.1066987062082478, 2.038831595832264
1.1627570613137876, 2.053342685789176
1.2500194908438582, 2.0624999995313256
1.356345326007077, 2.049059123945006
1.4839746198505317, 2.006282523537783
1.6029124649973578, 1.962344333458763
1.659824704518306, 1.9472664221026248
1.7500000000000067, 1.9375
1.8615796150807005, 1.9522406903308145
1.9887257104519689, 1.9955762987670735
2.1066987062084426, 2.038831595832323
2.1627570613140814, 2.053342685789236
2.250019490836532, 2.062499999531326
2.3563453260069367, 2.0490591239450398
2.483974619850535, 2.006282523537782
2.602912464997361, 1.9623443334587618
2.6598247045183094, 1.947266422102624
2.75000000000001, 1.9375
2.86157961508082, 1.9522406903308447
2.98872571045222, 1.9955762987671715
3.106698706208933, 2.0388315958324728
3.162757061314824, 2.0533426857893877
3.2500194908404256, 2.062499999531326
3.356345326007016, 2.0490591239450207
3.4839746198505384, 2.0062825235377804
3.602912464997366, 1.9623443334587645
3.659824704518313, 1.9472664221026232
3.7500000000000138, 1.9375
3.8367302699024717, 1.9465526767340957
3.9355602861255865, 1.9753803381304358
4., 1.9999999999999944
4., 0.1333333333333281
4., 0.2666666666666614
4., 0.39999999999999464
4., 0.5333333333333279
4., 0.6666666666666612
4., 0.7999999999999944
4., 0.9333333333333277
4., 1.066666666666661
4., 1.1999999999999944
4., 1.3333333333333277
4., 1.466666666666661
4., 1.599999999999994
4., 1.7333333333333274
4., 1.8666666666666607
